MeSH Disease Term	MeSH Disease Term.1	similarity_score	shared_genes	shared_symptoms	repurposing_score
Liver Neoplasms	Anemia, Aplastic	0.3210402760542676	0	2	0.05805222292349421
Carcinoma, Small Cell	Breast Neoplasms, Male	0.3210204397851234	0	2	0.058035199740479104
Renal Insufficiency	Anemia, Sideroblastic	0.3210179900581671	0	2	0.058033097422245224
Intestinal Neoplasms	Aortic Aneurysm, Abdominal	0.3210110480798793	0	2	0.05802713992257523
Neoplasm Recurrence, Local	Glioblastoma	0.3210019316779357	0	2	0.05801931636575633
Burkitt Lymphoma	Pelizaeus-Merzbacher Disease	0.3443040277355401	0	1	0.0580168190685399
Legg-Perthes Disease	Foot Deformities, Congenital	0.3209920085149418	0	2	0.05801080045893402
Facies	Mandibular Diseases	0.3209895691292248	0	2	0.058008707015393665
Bone Diseases, Developmental	Motor Skills Disorders	0.3209723389575515	0	2	0.057993920345398194
Mood Disorders	Micrognathism	0.3209450459773139	0	2	0.057970497926886154
Lipodystrophy	Nevus	0.3209427030323175	0	2	0.057968487247298264
Carcinoma, Squamous Cell	Astrocytoma	0.3209422361178894	0	2	0.05796808654847212
Kidney Neoplasms	Histiocytoma	0.3442212099303179	0	1	0.05794574609383089
Glioma	Insulinoma	0.3441750013109264	0	1	0.05790609056289111
Bone Diseases, Metabolic	Osteosarcoma	0.3208697800318503	0	2	0.05790590584280433
Bone Diseases	Osteochondritis Dissecans	0.3208241095642529	0	2	0.05786671214550951
Deglutition Disorders	Cleft Lip	0.3208174507949607	0	2	0.0578609976914712
Hyperglycemia	Psoriasis	0.3208152874799432	0	2	0.05785914116758585
Liposarcoma	Intestinal Polyps	0.3208006047950938	0	2	0.05784654071184857
Brain Ischemia	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.32078108219028	0	2	0.05782978671076796
Medulloblastoma	Opsoclonus-Myoclonus Syndrome	0.3207779871240335	0	2	0.05782713057221815
Adenoma	Testicular Neoplasms	0.3207767006594058	0	2	0.057826026547936116
Atherosclerosis	Glycogen Storage Disease Type I	0.3207759438235409	0	2	0.05782537704296387
Hereditary Sensory and Autonomic Neuropathies	Smith-Lemli-Opitz Syndrome	0.3207715233297412	0	2	0.05782158344274485
Influenza, Human	Pelger-Huet Anomaly	0.3440708145736066	0	1	0.0578166790972446
Melanoma	Thrombocytosis	0.3207407890177028	0	2	0.05779520772587646
Darier Disease	Metal Metabolism, Inborn Errors	0.3440198004604856	0	1	0.05777289956503016
Hemochromatosis	Anemia, Hemolytic, Congenital	0.3207037503986774	0	2	0.057763421749102636
Bacterial Infections	Candidiasis, Oral	0.3206942959573696	0	2	0.05775530809206773
Precursor Cell Lymphoblastic Leukemia-Lymphoma	Thromboembolism	0.3439872962783855	0	1	0.057745004972724306
Hypoglycemia	Pseudopseudohypoparathyroidism	0.3206821738041872	0	2	0.05774490504547357
Infertility, Male	Genetic Predisposition to Disease	0.3439780259172054	0	1	0.057737049290441635
Brain Ischemia	Mammary Neoplasms, Experimental	0.3439732508797734	0	1	0.057732951426296
Gastrointestinal Diseases	Thyroid Neoplasms	0.3439661523147926	0	1	0.05772685954631929
Alcoholism	Movement Disorders	0.3439495721451748	0	1	0.057712630698153654
Arthritis, Rheumatoid	Multiple Sclerosis	0.3439045876636607	0	1	0.05767402570363138
Dwarfism, Pituitary	Hyperhomocysteinemia	0.3205960021183028	0	2	0.057670953821638754
Leukemia-Lymphoma, Adult T-Cell	Leukoencephalitis, Acute Hemorrhagic	0.3439007717399097	0	1	0.05767075093618831
Cysts	Fractures, Bone	0.3205717912769029	0	2	0.057650176447571866
Neoplasm Recurrence, Local	Osteoporosis, Postmenopausal	0.3205684427599607	0	2	0.057647302801508614
Prostatic Neoplasms	Hyperlipoproteinemia Type IV	0.3205668842003552	0	2	0.05764596526947513
Bone Diseases	Brucellosis	0.3205623631723489	0	2	0.057642085392336534
Acidosis, Lactic	Citrullinemia	0.320532383281092	0	2	0.05761635710785276
Liver Cirrhosis	Neoplasm Metastasis	0.3205226109850931	0	2	0.05760797067277982
Carcinoma, Basal Cell	Hypopigmentation	0.3205202423705666	0	2	0.057605937963993506
Wilms Tumor	Anemia, Hemolytic, Congenital	0.3205066603694365	0	2	0.057594282098201985
Arthritis, Rheumatoid	Adenoma, Oxyphilic	0.3204967411062837	0	2	0.05758576953816372
Cysts	Cecal Neoplasms	0.3204954226484233	0	2	0.05758463805777837
Carcinoma	Liver Failure	0.3204618227488119	0	2	0.05755580313745057
Behcet Syndrome	Carcinoma, Adenoid Cystic	0.3437666159986881	0	1	0.057555620529419704
Congenital Hypothyroidism	Pterygium	0.343764002324368	0	1	0.05755337751406388
Skin Abnormalities	Vitiligo	0.3204551460196636	0	2	0.05755007327053819
Rhabdomyosarcoma	Venous Thrombosis	0.3204480300322603	0	2	0.057543966438904755
Nose Neoplasms	Retinal Degeneration	0.3204319779372381	0	2	0.05753019077628632
Pigmentation Disorders	Galactosemias	0.3437343658432633	0	1	0.05752794393892423
Lymphoma, B-Cell	Lymphatic Metastasis	0.3670364973069822	0	0	0.05752547702669417
Cell Transformation, Neoplastic	Lymphoma	0.3204175184254793	0	2	0.057517781844284535
Iron Metabolism Disorders	Atrophy	0.3204054414712091	0	2	0.05750741758670605
Uterine Cervical Neoplasms	Polycythemia	0.3204043356854091	0	2	0.05750646861823261
Soft Tissue Neoplasms	Aortic Aneurysm, Abdominal	0.3203872426060931	0	2	0.057491799598802934
Demyelinating Diseases	Hyperthyroidism	0.3436911304971291	0	1	0.057490840025652384
Muscular Dystrophy, Duchenne	Rhabdomyolysis	0.343683923878484	0	1	0.057484655415672346
Hamartoma	Congenital Hypothyroidism	0.3203733169940163	0	2	0.05747984885134849
Pigmentation Disorders	Genetic Diseases, Y-Linked	0.3436743623222597	0	1	0.05747644983425314
Aneurysm	Venous Thrombosis	0.3436708866094269	0	1	0.057473467030620555
Eosinophilia	Peutz-Jeghers Syndrome	0.3203539837421313	0	2	0.057463257350057466
Calcinosis	Wounds, Penetrating	0.3669628352865227	0	0	0.05746226140653752
Eosinophilia	Leukopenia	0.3203407354229541	0	2	0.057451887845018146
Atrophy	Leukoencephalopathies	0.3203182001314146	0	2	0.05743254840223347
Ehlers-Danlos Syndrome	Aortic Aneurysm	0.310985125685027	1	2	0.05742304655289193
Lymphoma	Leukemia, Monocytic, Acute	0.3203037596617444	0	2	0.05742015581186111
Spondylitis, Ankylosing	Arthritis, Juvenile Rheumatoid	0.3203027473990586	0	2	0.05741928710349492
Neuroendocrine Tumors	Thyroid Neoplasms	0.3436059154712083	0	1	0.05741770979277731
Arthritis, Rheumatoid	Ulcer	0.3203008340301749	0	2	0.05741764507956158
Metabolic Syndrome X	Prostatic Neoplasms	0.3202975354444313	0	2	0.05741481428368983
Osteoporosis	Paraganglioma	0.3202896146163753	0	2	0.05740801675010887
Lymphoma, T-Cell	Ectodermal Dysplasia	0.3202426108440334	0	2	0.05736767883105967
Hypotension	Rhabdomyolysis	0.3202394043774797	0	2	0.05736492709046884
Amyotrophic Lateral Sclerosis	Myopathy, Central Core	0.3202268758645603	0	2	0.05735417531215889
Heart Diseases	Hyperthyroidism	0.3202256292197859	0	2	0.05735310546066644
Puberty, Precocious	Neurofibromatosis 1	0.3202252314134741	0	2	0.05735276406936943
Prostatic Neoplasms	Hyperlipidemia, Familial Combined	0.3202147230049301	0	2	0.05734374591376055
Leukemia, Myeloid	Abdominal Neoplasms	0.3202008925455503	0	2	0.05733187682489641
Arthritis, Rheumatoid	Heroin Dependence	0.3435042065760825	0	1	0.05733042477343197
Melanoma	Anaphylaxis	0.3434922172984731	0	1	0.05732013575862381
Adrenal Insufficiency	Primary Myelofibrosis	0.3434472179920348	0	1	0.05728151804157815
Craniofacial Abnormalities	Urogenital Abnormalities	0.3201345734244397	0	2	0.05727496276873696
Carcinoma, Non-Small-Cell Lung	Breast Neoplasms, Male	0.3200970163352262	0	2	0.0572427318487717
Drug Hypersensitivity	Shock, Septic	0.3433951145982256	0	1	0.05723680370532493
Aneurysm, Dissecting	Anemia, Sickle Cell	0.343394771709265	0	1	0.057236509443259476
Leukemia, Promyelocytic, Acute	Sarcoidosis	0.343394768478602	0	1	0.05723650667075385
Growth Disorders	Mandibulofacial Dysostosis	0.3200794538199173	0	2	0.05722765996654751
Lipoma	Pulmonary Embolism	0.3433772817174554	0	1	0.05722149979959395
Psoriasis	Acanthosis Nigricans	0.3200541752976224	0	2	0.05720596632505427
Brain Diseases	Tooth Abnormalities	0.343353882479959	0	1	0.05720141893159304
Hypotension	Osteosarcoma	0.3433315929467215	0	1	0.05718229039482712
Prostatic Neoplasms	Hyperlipoproteinemias	0.3200178929880574	0	2	0.05717482940150043
Cell Transformation, Neoplastic	Carcinoma, Renal Cell	0.3200087482982409	0	2	0.05716698156846131
Prader-Willi Syndrome	Syndactyly	0.3200074898323151	0	2	0.057165901572237346
Eye Abnormalities	WAGR Syndrome	0.3432837725614671	0	1	0.05714125167105698
Esophageal Neoplasms	Metabolic Diseases	0.3199773035282353	0	2	0.0571399961474236
Lymphoma, T-Cell	Rhabdomyosarcoma	0.3199660850091375	0	2	0.05713036858579031
Lymphoma	Scleroderma, Localized	0.3432568869468702	0	1	0.05711817884751189
Osteitis Deformans	Breast Diseases	0.3432542521146726	0	1	0.05711591767478896
Cytomegalovirus Infections	Exanthema	0.3199336921388991	0	2	0.05710256951962298
Lymphoma, Large B-Cell, Diffuse	Fractures, Bone	0.3665374520043815	0	0	0.057097203975081195
Glioma	Medulloblastoma	0.3339080321972696	1	1	0.05709513458312872
Myasthenia Gravis	Hereditary Sensory and Autonomic Neuropathies	0.3199107895095068	0	2	0.05708291483310717
Intestinal Neoplasms	Granulomatous Disease, Chronic	0.3199032563641744	0	2	0.05707645000291452
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Fractures, Bone	0.3432055413515852	0	1	0.057074114842370516
Leukemia, Monocytic, Acute	Osteopetrosis	0.3431814817821602	0	1	0.05705346728760053
Kidney Neoplasms	Urinary Tract Infections	0.3198738967537151	0	2	0.05705125403393124
Anemia, Sideroblastic	Telangiectasis	0.319868057825144	0	2	0.057046243154669864
Hypothyroidism	Schistosomiasis mansoni	0.3198529856911656	0	2	0.05703330847964216
Depressive Disorder	Neurotoxicity Syndromes	0.3198426804112417	0	2	0.05702446464591056
Hypoglycemia	Metal Metabolism, Inborn Errors	0.3198378007941174	0	2	0.05702027703307132
Infertility, Male	Paraplegia	0.3198313313905296	0	2	0.057014725089786375
Glycogen Storage Disease	Acidosis, Lactic	0.3198295467708547	0	2	0.0570131935564563
Metabolic Syndrome X	Breast Neoplasms, Male	0.3198192900765705	0	2	0.057004391418178174
Carcinoma	Skin Ulcer	0.3431155510483361	0	1	0.056996886539474496
Epilepsy	Tooth Abnormalities	0.3197773688462122	0	2	0.056968415258981095
Acquired Immunodeficiency Syndrome	Hypercalcemia	0.3430783545976998	0	1	0.05696496511402444
Leiomyoma	Situs Inversus	0.3197706627362447	0	2	0.05696266017789874
Pigmentation Disorders	Wilms Tumor	0.3430479395323154	0	1	0.05693886336975531
Hepatitis C	Polycythemia Vera	0.3430463034524599	0	1	0.0569374593110281
Pituitary Neoplasms	Papilloma, Choroid Plexus	0.3197399772489444	0	2	0.056936326361674325
Pulmonary Disease, Chronic Obstructive	Neuroectodermal Tumors	0.3197382691179228	0	2	0.05693486046973756
Leukemia, Myeloid	Hemangioma	0.3197342349177121	0	2	0.05693139838077277
Fibrosis	Nephritis, Hereditary	0.3430280051819861	0	1	0.056921756014966185
Liposarcoma	Aortic Aneurysm, Abdominal	0.3197179074022687	0	2	0.056917386356558214
Meningioma	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.3430170691372708	0	1	0.0569123708685308
Arthritis, Rheumatoid	Gastrointestinal Neoplasms	0.319707412503137	0	2	0.056908379794520514
Bacterial Infections	Neuroendocrine Tumors	0.3430064965349973	0	1	0.05690329762284436
Anemia, Hypochromic	Iron Overload	0.3196912521263378	0	2	0.05689451120613598
Rhabdomyosarcoma	Pulmonary Emphysema	0.3196744662165509	0	2	0.05688010579490159
Carcinoma	Multiple Endocrine Neoplasia Type 1	0.3429731705251354	0	1	0.05687469775051357
Pancreatic Neoplasms	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.3196486542300113	0	2	0.0568579543425467
Intracranial Aneurysm	Uveitis	0.319643066807948	0	2	0.056853159302326456
Mouth Neoplasms	Uterine Cervical Neoplasms	0.3429461919072931	0	1	0.0568515451130047
Hodgkin Disease	Pyoderma Gangrenosum	0.319593184357217	0	2	0.056810350945479544
Severe Combined Immunodeficiency	Primary Myelofibrosis	0.3195931224865829	0	2	0.05681029784904694
Melanoma	Mesothelioma	0.3102703810755398	1	2	0.05680966365271474
Acidosis, Renal Tubular	Lipid Metabolism, Inborn Errors	0.3195849504739195	0	2	0.05680328475267485
Liposarcoma	Peritonitis	0.3195798442857481	0	2	0.056798902700025765
Connective Tissue Diseases	Thrombophilia	0.3195658564915674	0	2	0.05678689858884009
Developmental Disabilities	Central Nervous System Diseases	0.3428681265175998	0	1	0.0567845505886698
Cystic Fibrosis	Neoplasms, Radiation-Induced	0.3428658196909209	0	1	0.05678257090526998
Depressive Disorder, Major	HIV Seropositivity	0.3195384229548429	0	2	0.05676335554689922
Lipoma	Arteriovenous Malformations	0.3195353182889147	0	2	0.056760691170049275
Muscular Dystrophies, Limb-Girdle	Myasthenic Syndromes, Congenital	0.319532303910773	0	2	0.056758104276797824
Drug Hypersensitivity	Listeriosis	0.3195002573552659	0	2	0.05673060241264004
HIV Infections	Leukemia, Promyelocytic, Acute	0.3194963280812966	0	2	0.05672723036977201
Lacrimal Apparatus Diseases	Facies	0.3427971581165403	0	1	0.056723646591514756
Breast Neoplasms, Male	Lymphatic Metastasis	0.3194721326279762	0	2	0.056706466201519784
Liver Cirrhosis	Thromboembolism	0.3194697903926527	0	2	0.056704456130962366
Stroke	Myotonic Disorders	0.3427659330591827	0	1	0.05669684972451359
Epilepsy	Cri-du-Chat Syndrome	0.3194602161287347	0	2	0.05669623964399466
Muscular Dystrophy, Duchenne	Cardiomegaly	0.3194592504018679	0	2	0.05669541087195709
Hair Diseases	Fanconi Anemia	0.319455671428404	0	2	0.05669233945162902
Micrognathism	Keratoderma, Palmoplantar	0.3194550438484203	0	2	0.05669180087207852
Cytomegalovirus Infections	Adenocarcinoma	0.3194440060074876	0	2	0.056682328365685195
Carcinoma, Renal Cell	Pheochromocytoma	0.3427481699211857	0	1	0.05668160567096463
Uterine Neoplasms	Breast Neoplasms, Male	0.3194377819319439	0	2	0.05667698695917822
Cysts	Behcet Syndrome	0.3194229692702002	0	2	0.05666427495925673
Neurilemmoma	Leukemia, Monocytic, Acute	0.3427215654117023	0	1	0.05665877408753175
Demyelinating Diseases	Rhabdomyosarcoma	0.3427193186242691	0	1	0.05665684592889498
Stomach Diseases	Neuroendocrine Tumors	0.3194059905343256	0	2	0.05664970406762096
Pulmonary Disease, Chronic Obstructive	Dextrocardia	0.342701333051819	0	1	0.05664141098549793
Fatty Liver	Prostatic Neoplasms	0.3193929657754513	0	2	0.05663852641861683
Anemia, Aplastic	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.3193880102688312	0	2	0.05663427367857214
Glioma	Anemia, Sickle Cell	0.3426350307279505	0	1	0.056584511344474925
Uterine Neoplasms	Thyroid Diseases	0.3193158202415269	0	2	0.05657232130044431
Osteosarcoma	Paraganglioma	0.3193081202335313	0	2	0.05656571327126432
Neoplasm Recurrence, Local	Liposarcoma	0.3425976551371032	0	1	0.056552436183633654
Craniofacial Dysostosis	Motor Skills Disorders	0.3192921474922668	0	2	0.056552005708827985
Liver Cirrhosis	Scleroderma, Localized	0.3192907677504154	0	2	0.056550821635458194
Arthrogryposis	Limb Deformities, Congenital	0.3192899295884283	0	2	0.05655010233765074
Celiac Disease	Hypereosinophilic Syndrome	0.319289356875304	0	2	0.05654961084400047
Glioma	von Hippel-Lindau Disease	0.3192840187862797	0	2	0.05654502977758363
Micrognathism	Eye Diseases, Hereditary	0.3192795116024314	0	2	0.05654116178128983
Multiple Sclerosis	Depressive Disorder, Major	0.319278975912649	0	2	0.056540702060505696
Demyelinating Diseases	Congenital Disorders of Glycosylation	0.3192779264307675	0	2	0.056539801411194614
Eye Abnormalities	Keratoderma, Palmoplantar	0.3192760316589038	0	2	0.0565381753469396
Malaria	Brain Injuries	0.3192712552801403	0	2	0.05653407633168377
Connective Tissue Diseases	Leukemia	0.3425700824669742	0	1	0.056528773739531406
Hypothyroidism	Testicular Diseases	0.3192483563539259	0	2	0.05651442482317867
Hamartoma Syndrome, Multiple	Lissencephaly	0.319239258005303	0	2	0.056506616759443656
Arthritis, Rheumatoid	Hypertension, Pregnancy-Induced	0.3425370895923447	0	1	0.05650045975876569
Burkitt Lymphoma	Peutz-Jeghers Syndrome	0.3192213274906691	0	2	0.056491229065823
Genetic Diseases, X-Linked	Noonan Syndrome	0.3425253376663283	0	1	0.05649037443546711
Skin Neoplasms	Coloboma	0.3425050696380609	0	1	0.05647298072337117
Venous Thrombosis	WAGR Syndrome	0.319187736507	0	2	0.05646240179702058
Retinoblastoma	Hypospadias	0.3424624754428075	0	1	0.056436427035986274
Skin Diseases	Trichotillomania	0.3191257426807738	0	2	0.05640919964282598
Cytomegalovirus Infections	Intestinal Diseases	0.3424174259563874	0	1	0.056397766255247166
Brucellosis	Skin Ulcer	0.3424014494393289	0	1	0.05638405545248207
Pheochromocytoma	Granulomatous Disease, Chronic	0.3423984167092225	0	1	0.05638145280985502
Colonic Neoplasms	Measles	0.3190768346499303	0	2	0.056367227518234135
Vitiligo	Osteitis Deformans	0.3190588948495064	0	2	0.0563518318556904
Colorectal Neoplasms	Lipomatosis	0.3423499180648935	0	1	0.05633983201451315
Wiskott-Aldrich Syndrome	Granulomatous Disease, Chronic	0.3423329619949386	0	1	0.056325280574423243
Growth Disorders	Adrenal Insufficiency	0.3190166910935856	0	2	0.056315613237373524
Mesothelioma	Granuloma	0.319005123558819	0	2	0.056305686155827386
Scoliosis	Syndactyly	0.3190026289455209	0	2	0.056303545316820976
Mammary Neoplasms, Experimental	Testicular Diseases	0.318994453674875	0	2	0.05629652942449811
Adenomatous Polyposis Coli	Rett Syndrome	0.342299048420013	0	1	0.05629617646273478
Scleroderma, Systemic	Thrombocytosis	0.3655936202100624	0	0	0.05628722195409862
Muscular Dystrophies	Angelman Syndrome	0.3189817353785349	0	2	0.056285614776957094
Carcinoma, Renal Cell	Liver Failure	0.3189728882889791	0	2	0.056278022339913344
Lipodystrophy	Carcinoma, Renal Cell	0.3189293464229977	0	2	0.05624065537599326
Acidosis, Renal Tubular	Orofaciodigital Syndromes	0.3189056471932371	0	2	0.05622031705921611
Cough	Neuroendocrine Tumors	0.3421987134417835	0	1	0.05621007051787176
Carcinoma, Renal Cell	Gastrointestinal Diseases	0.3188928868384428	0	2	0.056209366317752474
Lymphoma, T-Cell	Uveitis	0.3188891217093503	0	2	0.05620613514150903
Liver Neoplasms	Burns	0.3188784459049328	0	2	0.05619697332931989
Pheochromocytoma	Inflammatory Bowel Diseases	0.3421823122332565	0	1	0.05619599525137915
Eosinophilia	Carcinoma, Medullary	0.318863445253193	0	2	0.05618409999925683
Meningocele	Fractures, Bone	0.3188618410278246	0	2	0.056182723277563615
Lipoma	Liver Neoplasms	0.3188501198951722	0	2	0.05617266438065937
Adrenocortical Hyperfunction	Hypoalphalipoproteinemias	0.3421510423758634	0	1	0.05616915993767225
Oligospermia	Klinefelter Syndrome	0.3188424360503473	0	2	0.05616607022246544
Substance Withdrawal Syndrome	Narcolepsy	0.3188055431584339	0	2	0.056134409306471976
Lymphoma, Follicular	Leukopenia	0.3188036758444448	0	2	0.056132806806145324
Pulmonary Fibrosis	Ovarian Hyperstimulation Syndrome	0.3421063551637478	0	1	0.0561308100552045
Brain Diseases	Limb Deformities, Congenital	0.3187852212798298	0	2	0.0561169693808401
Central Nervous System Diseases	Hand Deformities, Congenital	0.3420889349123561	0	1	0.056115860261699735
Skin Neoplasms	Arthritis, Psoriatic	0.3187780124122946	0	2	0.05611078284089696
Coloboma	Trichotillomania	0.3420725896461965	0	1	0.056101833004091856
DiGeorge Syndrome	Dysostoses	0.3187651253321648	0	2	0.05609972334568719
Smith-Lemli-Opitz Syndrome	Motor Skills Disorders	0.3187584863292861	0	2	0.05609402585488285
Leukemia	AIDS-Related Opportunistic Infections	0.3187420666208124	0	2	0.05607993471201869
Epilepsy	Adrenal Insufficiency	0.3187366129203083	0	2	0.05607525442959684
Staphylococcal Infections	Intestinal Neoplasms	0.3187279771015772	0	2	0.05606784330194595
